cc_alias	cc_id	language	lexeme	lexeme_id	status
hair-F	781	Marwari	bāḷ	20890	
hair-F	781	Nepali	KAPAL, BAL	11453	
hair-F	781	Oriya	baḷɔ	22128	
hair-F	781	Panjabi_ST	VAL	11836	
hair-F	781	Urdu	bɑl	24365	
hair-G	887	Brazilian	kaˈbelu	2419	
hair-G	887	Catalan	kə'ßɛʎ	26140	
hair-G	887	Dolomite_Ladino	ciavel	31790	
hair-G	887	French	ʃəvø	5771	
hair-G	887	French_Creole_C	SIVE	5971	
hair-G	887	French_Creole_D	SIVE	6168	
hair-G	887	Friulian	cjaveli	26230	
hair-G	887	Italian	ka'pello	26142	
hair-G	887	Ladin	CHAVE	9489	
hair-G	887	Latin	capillus	20416	
hair-G	887	Portuguese_ST	kɐˈβelu	12814	
hair-G	887	Provencal	CABEU	26143	
hair-G	887	Romansh	cavegl	26596	
hair-G	887	Spanish	ka'βeʎo	15973	
hair-G	887	Walloon	TCHIVE, DJ'VE	17910	
hair-H	1013	Breton_List	BLEO	2615	
hair-H	1013	Breton_Se	BLEU	2815	
hair-H	1013	Breton_ST	blɛw	3013	
hair-H	1013	Cornish	blew	19686	
hair-H	1013	Old_Breton	bleu	32086	
hair-H	1013	Old_Cornish	bleu	32163	
hair-H	1013	Old_Welsh	bleu	32223	
hair-I	1140	Bulgarian	koˈsa	3210	
hair-I	1140	Macedonian	ˈkɔsa	10868	
hair-I	1140	MACEDONIAN_P	KOSA	11058	
hair-I	1140	Serbian	kǒsa	22676	
hair-I	1140	Serbocroatian	KOSA	14599	
hair-I	1140	SERBOCROATIAN_P	kǒsa	27143	
hair-J	1202	Avestan	varəsō	27740	
hair-J	1202	BULGARIAN_P	VLAS	3407	
hair-J	1202	Byelorussian	VOLAS	3602	
hair-J	1202	BYELORUSSIAN_P	VOLAS	3798	
hair-J	1202	Czech	vlasɪ	4188	
hair-J	1202	Czech_E	VLASI	4388	
hair-J	1202	CZECH_P	VLAS	4583	
hair-J	1202	Gaulish	uolto-	30231	
hair-J	1202	Kati	ẓ̌u	30321	
hair-J	1202	Lower_Sorbian	LOS	10482	
hair-J	1202	Macedonian	ˈvlaknɔ	27114	
hair-J	1202	Manx	folt	31985	
hair-J	1202	Old_Breton	guolt	32085	
hair-J	1202	Old_Church_Slavonic	vlasŭ	21154	
hair-J	1202	Old_Cornish	gols	32162	
hair-J	1202	Old_Irish	folt	28202	
hair-J	1202	Old_Welsh	gwallt	32222	
hair-J	1202	Pashto	VESTE	65	
hair-J	1202	Polish	'vwɔsɨ	12422	
hair-J	1202	POLISH_P	WLOS	12619	
hair-J	1202	Russian	'volosɨ	13611	
hair-J	1202	RUSSIAN_P	VOLOS	13808	
hair-J	1202	Scots_Gaelic	falt	23924	
hair-J	1202	Serbian	vlas	22677	
hair-J	1202	SERBOCROATIAN_P	VLAS	14796	
hair-Ac	4153	Sindhi	vaaru	22919	
hair-J	1202	Slovak	VLAS	15190	
hair-J	1202	SLOVAK_P	VLASY	15387	
hair-J	1202	Slovenian	LASJE	15582	
hair-J	1202	SLOVENIAN_P	LAS	15778	
hair-J	1202	Sogdian	wrs	29446	
hair-J	1202	Ukrainian	VOLOSSJA, VOLOS	17160	
hair-J	1202	UKRAINIAN_P	VOLOS	17357	
hair-J	1202	Upper_Sorbian	WLOS	10674	
hair-J	1202	Waziri	WESHTE	18107	
hair-J	1202	Welsh_C	GWALLT	18302	
hair-J	1202	Welsh_N	GWALLT	18502	
hair-K	1492	Greek_D	MALLIA	6756	
hair-K	1492	Greek_Md	MALLIA	7150	
hair-K	1492	Greek_Ml	MALLIA	7346	
hair-K	1492	Greek_Mod	maˈʎa	7546	
hair-L	1711	Irish_A	GRUAIG	8516	
hair-L	1711	Irish_B	GRUAIG, GRUAIGE	8712	
hair-L	1711	Manx	gruag	31984	
hair-L	1711	Scots_Gaelic	gruag	23925	
hair-M	1902	Lithuanian_O	PLAUKAI	10085	
hair-M	1902	Lithuanian_ST	PLAUKAS	10285	
hair-N	1997	Kurdish	mû	24602	
hair-N	1997	Persian	mu	12223	
hair-N	1997	Shughni	mūy	29808	
hair-N	1997	Tadzik	mɵ	16771	
hair-N	1997	Zazaki	mū	29572	
hair-O	2289	Latvian	mats	20655	
hair-O	2289	Latvian	MATS	9887	
hair-P	2290	Bengali	KES	2220	
hair-P	2290	Bihari	kes	19382	
hair-P	2290	Hindi	KES	24753	
hair-P	2290	Marathi	kes	11253	
hair-P	2290	Marwari	kēs	20891	
hair-P	2290	Singhalese	KES	14991	
hair-P	2290	Vedic_Sanskrit	kḗśas	22414	
hair-Q	3153	Catalan	pɛl	3993	
hair-Q	3153	Friulian	pêl	31649	
hair-Q	3153	Italian	'pelo	8908	
hair-Q	3153	Proto-Indo-European	*pulo-	23694	
hair-Q	3153	Provencal	PEU	13014	
hair-Q	3153	Romansh	peil	26437	
hair-Q	3153	Rumanian_List	păr	13411	
hair-Q	3153	Sardinian_C	PILU	14002	
hair-Q	3153	Sardinian_L	PILU	14202	
hair-Q	3153	Sardinian_N	PILU	14401	
hair-Q	3153	Spanish	PELO	26141	
hair-Q	3153	Vedic_Sanskrit	pula-*	31526	
hair-Q	3153	Vlach	PERI	17544	
hair-R	3228	Digor_Ossetic	χelɐ	27352	
hair-R	3228	Iron_Ossetic	χil	27351	
hair-S	3353	Armenian_Mod	HER	24750	
hair-S	3353	Classical_Armenian	her	28513	
hair-T	3383	Ancient_Greek	κόμη	18759	EXCLUDE
hair-T	3383	Greek_K	KOME	6954	
hair-U	3584	Wakhi	SUFS, PICA	17725	
hair-U	3584	Zazaki	pinč	29574	
hair-V	3585	Kurdish	por	24601	
hair-V	3585	Zazaki	por	29573	
hair-W	3587	Shughni	γūnj	29810	
hair-X	3588	Sariqoli	x̆ad	30075	
hair-Y	3589	Sariqoli	reb	30076	
hair-Z	3590	Ossetic	qwɨn	26837	
hair-Z	3590	Ossetic	SAERYX"UYN	11649	
hand-B	234	Afrikaans	HAND	266	
hand-B	234	Danish	hʌn	4779	
hand-B	234	Dutch_List	hɑnt	4979	
hand-B	234	English	hænd	5178	
hand-B	234	Faroese	hɔnd	5377	
hand-B	234	Flemish	HAND	5573	
hand-B	234	Frisian	hɔ:n	6364	
hand-B	234	German	hant	6557	
hand-B	234	German_Munich	Hand	30447	
hand-B	234	Gothic	handus	19989	
hand-B	234	Icelandic_ST	hœnt	8320	
hand-B	234	Luxembourgish	Hand	24161	
hand-B	234	Norwegian	hånd	13214	
hand-B	234	Old_English	hand	21399	
hand-B	234	Old_High_German	hant	27957	
hand-B	234	Old_Norse	ho̜nd	21655	
hand-B	234	Pennsylvania_Dutch	HONNDT	12031	
hand-B	234	Schwyzerdutsch	hang	29073	
hand-B	234	Sranan	HAN, HANOE	16966	
hand-B	234	Swedish	hand	16173	
hand-B	234	Swedish_Up	HAND	16373	
hand-B	234	Swedish_Vl	HAN	16572	
hand-C	411	ALBANIAN	dorë	465	
hand-C	411	Albanian_C	dorë	654	
hand-C	411	Albanian_G	dorë	849	
hand-C	411	Albanian_K	dorë	1041	
hand-C	411	Albanian_Standard	dorë	30775	
hand-C	411	Albanian_T	ˈdɔɾ(ə)	1239	
hand-C	411	Albanian_Top	dorë	1439	
hand-C	411	Ancient_Greek	kʰeː́r	18760	
hand-C	411	Armenian_List	ZARK	1638	
hand-C	411	Armenian_Mod	ʣɛrkʰ	1828	
hand-C	411	Classical_Armenian	jeṙn	28514	
hand-C	411	Greek_D	CHERI	6757	
hand-C	411	Greek_K	CHEIR	6955	
hand-C	411	Greek_Md	CHERI	7151	
hand-C	411	Greek_Ml	CHERI	7347	
hand-C	411	Greek_Mod	ˈçe̞ri	7547	
hand-C	411	Hittite	kissar	20207	
hand-C	411	Luvian	īssaris	28857	
hand-C	411	Lycian	izre	28939	
hand-C	411	Proto-Indo-European	*g̑ʰes-r(o)-, *g̑ʰes-t(o)-,	23709	
hand-C	411	Tocharian_A	tsar	23149	
hand-C	411	Tocharian_B	ṣar	23332	
hand-D	706	Assamese	hāt	19114	
hand-D	706	Avestan	zastō	27741	
hand-D	706	Baluchi	DAST	2026	
hand-D	706	Bengali	ɦat̪	2221	
hand-D	706	Bihari	hath	19383	
hand-D	706	Hindi	ɦaːt̪ʰ	8122	
hand-D	706	Kashmiri	ATHA	9109	
hand-D	706	Khaskura	HATH	9300	
hand-D	706	Kurdish	dest	24615	
hand-D	706	Lahnda	HETH	9689	
hand-D	706	Marathi	ɦat	11254	
hand-D	706	Marwari	hāt	20892	
hand-D	706	Nepali	HAT	11454	
hand-D	706	Old_Persian	dasta	28701	
hand-D	706	Oriya	hatɔ	22129	
hand-D	706	Panjabi_ST	HETTH	11837	
hand-D	706	Pashto	LAS	66	
hand-D	706	Persian	dæstʰ	12224	
hand-D	706	Sariqoli	δыst	30077	
hand-D	706	Shughni	dast, dust	29811	
hand-D	706	Sindhi	hathu	22920	
hand-D	706	Singhalese	ATA	14992	
hand-D	706	Sogdian	δst	29284	
hand-D	706	Tadzik	dæst	16772	
hand-D	706	Urdu	hɑt̪ʰ	24377	
hand-D	706	Vedic_Sanskrit	hástas	22415	
hand-D	706	Wakhi	DUST	17726	
hand-D	706	Waziri	LOS	18108	
hand-D	706	Zazaki	dest	29575	
hand-E	888	Brazilian	MAO	2420	
hand-E	888	Catalan	ma	3994	
hand-E	888	Dolomite_Ladino	man	31791	
hand-E	888	French	mɛ̃	5772	
hand-E	888	French_Creole_C	LAME	5972	
hand-E	888	French_Creole_D	LAME	6169	
hand-E	888	Friulian	man	26231	
hand-E	888	Italian	'mano	8909	
hand-E	888	Ladin	MAUN	9490	
hand-E	888	Latin	ˈmanus	20417	
hand-E	888	Oscan	manim	28402	
hand-E	888	Portuguese_ST	mɐ̃u	12815	
hand-E	888	Proto-Indo-European	*mar-	23710	
hand-E	888	Proto-Indo-European	*mon-u-	23711	
hand-E	888	Provencal	ma	13015	
hand-E	888	Romansh	maun	26438	
hand-E	888	Rumanian_List	ˈmɨ.nə	13412	
hand-E	888	Sardinian_C	MANU	14003	
hand-E	888	Sardinian_L	MANU	14203	
hand-E	888	Sardinian_N	MANU	14402	
hand-E	888	Spanish	'mano	15974	
hand-E	888	Umbrian	manf	28777	
hand-E	888	Vlach	MYNE	17545	
hand-E	888	Walloon	MIN	17911	
hand-F	1014	Breton_List	DOURN	2616	
hand-F	1014	Breton_Se	DORN	2816	
hand-F	1014	Breton_ST	dɔʁn	3014	
hand-F	1014	Cornish	dorn	19687	
hand-F	1014	Old_Breton	durn	32088	
hand-G	1141	Bulgarian	rɤˈka	3211	
hand-G	1141	BULGARIAN_P	RUKA	3408	
hand-G	1141	Byelorussian	RUKA	3603	
hand-G	1141	BYELORUSSIAN_P	RUKA	3799	
hand-G	1141	Czech	rʊka	4189	
hand-G	1141	Czech_E	RUKA	4389	
hand-G	1141	CZECH_P	RUKA	4584	
hand-G	1141	Latvian	ròka	20656	
hand-G	1141	Latvian	ROKA	9888	
hand-G	1141	Lithuanian_O	RANKA	10086	
hand-G	1141	Lithuanian_ST	ɾɐŋ’kɐ	10286	
hand-G	1141	Lower_Sorbian	RUKA	10483	
hand-G	1141	Macedonian	RAKA	10869	
hand-G	1141	MACEDONIAN_P	RAKA	11059	
hand-G	1141	Old_Church_Slavonic	rǫka	21155	
hand-G	1141	Old_Prussian	rānkan	21914	
hand-G	1141	Polish	ˈrɛ̃ka	12423	
hand-G	1141	POLISH_P	REKA	12620	
hand-G	1141	Russian	ru'ka	13612	
hand-G	1141	RUSSIAN_P	RUKA	13809	
hand-G	1141	Serbian	rǔːka	22678	
hand-G	1141	Serbocroatian	RUKA	14600	
hand-G	1141	SERBOCROATIAN_P	rǔːka	14797	
hand-G	1141	Slovak	RUKA	15191	
hand-G	1141	SLOVAK_P	RUKA	15388	
hand-G	1141	Slovenian	RAKA	15583	
hand-G	1141	SLOVENIAN_P	ROKA	15779	
hand-G	1141	Ukrainian	RUKA	17161	
hand-G	1141	UKRAINIAN_P	RUKA	17358	
hand-G	1141	Upper_Sorbian	RUKA	10675	
hand-H	1644	Gypsy_Gk	VAS	7933	
hand-I	1712	Gaulish	lama	30232	
hand-I	1712	Irish_A	LAMH	8517	
hand-I	1712	Irish_B	l̪ˠɑːvˠ, l̪ˠæːw	8713	
hand-I	1712	Manx	laue	31986	
hand-I	1712	Old_Breton	lom- / lou-	32087	
hand-I	1712	Old_Cornish	lau / lof	32164	
hand-I	1712	Old_Irish	lám	28203	
hand-I	1712	Old_Welsh	lau	32224	
hand-I	1712	Scots_Gaelic	ɫ̪ãːv	23936	
hand-I	1712	Welsh_C	LLAW	18303	
hand-I	1712	Welsh_N	LLAW	18503	
hand-J	3273	Digor_Ossetic	k'oχ	27354	
hand-J	3273	Iron_Ossetic	k'uχ	27353	
hand-J	3273	Ossetic	kʲuχ	11650	
hand-K	3583	Shughni	x̆ikufta	29812	
he-A	235	Afrikaans	HY	267	
he-A	235	Danish	han	4780	
he-A	235	Dutch_List	hɛi	4980	
he-A	235	English	hi:	5179	
he-A	235	Faroese	HANN	5378	
he-A	235	Flemish	HY	5574	
he-A	235	Frisian	hɛi	25479	
he-A	235	Icelandic_ST	hanː	8321	
he-A	235	Luxembourgish	hien	24078	
he-A	235	Norwegian	HAN	13215	
he-A	235	Old_English	hē	21400	
he-A	235	Old_Norse	hann	21656	
he-A	235	Sranan	A, HEM	16967	
he-A	235	Swedish	han	16174	
he-A	235	Swedish_Up	HAN	16374	
he-A	235	Swedish_Vl	HAN	16573	
he-B	2680	Ancient_Greek	ἐκεῖνος	18761	EXCLUDE
he-B	2680	Armenian_Mod	nɑ	1829	
he-B	2680	Byelorussian	EN	3604	
he-B	2680	BYELORUSSIAN_P	JON	3800	
he-B	2680	Czech	on	4190	
he-B	2680	Czech_E	ON	4390	
he-B	2680	CZECH_P	ON	4585	
he-B	2680	Lower_Sorbian	WON	10484	
he-B	2680	Macedonian	ON	10870	
he-B	2680	MACEDONIAN_P	ON	11060	
he-B	2680	Old_Church_Slavonic	onŭ	21157	
he-B	2680	Old_Prussian	tāns	21915	
he-B	2680	Polish	ɔn	12424	
he-B	2680	POLISH_P	ON	12621	
he-B	2680	Russian	on	13613	
he-B	2680	RUSSIAN_P	ON	13810	
he-B	2680	Serbian	ôːn	22679	
he-B	2680	Serbocroatian	ON	14601	
he-B	2680	SERBOCROATIAN_P	ON	14798	
he-B	2680	Slovak	ON	15192	
he-B	2680	SLOVAK_P	ON	15389	
he-B	2680	Slovenian	ON	15584	
he-B	2680	SLOVENIAN_P	ON	15780	
he-B	2680	Ukrainian	VIN	17162	
he-B	2680	UKRAINIAN_P	VIN	17359	
he-B	2680	Upper_Sorbian	WON	10676	
he-C	2685	Latvian	vin ̜š	20657	
he-C	2685	Latvian	VINS	9889	
he-D	707	Baluchi	I	2027	
he-D	707	Baluchi	CHI	25474	
he-D	707	Baluchi	ANH	25475	
he-D	707	Wakhi	YA	17727	
he-D	707	Waziri	AGHA	18109	
he-E	889	Brazilian	ˈeli	2421	
he-E	889	Catalan	eʎ	26992	
he-E	889	Catalan	LO	3995	
he-E	889	Dolomite_Ladino	el	31792	
he-E	889	French	il	5773	
he-E	889	French_Creole_C	I	5973	
he-E	889	French_Creole_D	I	6170	
he-E	889	Friulian	lui	26232	
he-E	889	Italian	'eʎʎi, 'lui	8910	
he-E	889	Ladin	EL	9491	
he-E	889	Portuguese_ST	ˈelɨ	12816	
he-E	889	Provencal	EU	13016	
he-E	889	Romansh	el	26439	
he-E	889	Rumanian_List	jel	13413	
he-E	889	Spanish	el	15975	
he-E	889	Walloon	I (BEFORE CONSONANT), IL (BEFORE VOWEL)	17912	
he-F	2681	Ancient_Greek	a͜ʊtós	18762	
he-F	2681	Greek_D	AUTOS	6758	
he-F	2681	Greek_K	OUTOS	6956	
he-F	2681	Greek_Md	AUTOS	7152	
he-F	2681	Greek_Ml	AUTOS	7348	
he-F	2681	Greek_Mod	afˈto̞s	7548	
he-G	1665	Bihari	o	19385	
he-G	1665	Gypsy_Gk	OV	7934	
he-G	1665	Hindi	vo	8123	
he-G	1665	Hindi	YEH	24698	
he-G	1665	Khaskura	U	9301	
he-G	1665	Lahnda	O	9690	
he-G	1665	Marwari	o	20894	
he-G	1665	Marwari	u	20893	
he-G	1665	Nepali	u	26661	
he-G	1665	Panjabi_ST	UH	11838	
he-G	1665	Singhalese	U	14993	
he-G	1665	Urdu	woʰ	24297	
he-I	1960	Avestan	hō	27742	
he-I	1960	Iron_Ossetic	wyj	27355	
he-I	1960	Kati	iki	30425	
he-I	1960	Old_Persian	hauv(am)	28702	
he-I	1960	Ossetic	uj, wɨj	11651	
he-I	1960	Persian	uː	12225	
he-I	1960	Sariqoli	yы/i	30078	
he-I	1960	Shughni	yu	29815	
he-I	1960	Shughni	yam	29813	
he-I	1960	Shughni	yid	29814	
he-I	1960	Sogdian	’γw	29404	
he-I	1960	Tadzik	U	25476	
he-I	1960	Tadzik	vaj	16773	
he-I	1960	Zazaki	o	29576	
he-J	2678	Ancient_Greek	ἐκεῖνος	18761	EXCLUDE
he-J	2678	Breton_Se	EAN	2817	
he-J	2678	Breton_ST	ẽ:	3015	
he-J	2678	Cornish	e:	19688	
he-J	2678	Frisian	ər	6365	
he-J	2678	German	e:ɐ̯	6558	
he-J	2678	German_Munich	er	30448	
he-J	2678	Gothic	is	19990	
he-J	2678	Hittite	as	20208	
he-J	2678	Irish_B	E	8714	
he-J	2678	Latin	is	20418	
he-J	2678	Lithuanian_O	JIS	10087	
he-J	2678	Lithuanian_ST	jɪs	10287	
he-J	2678	Old_High_German	er	27958	
he-J	2678	Pennsylvania_Dutch	ER	12032	
he-J	2678	Schwyzerdutsch	är	29074	
he-J	2678	Scots_Gaelic	e	23839	
he-J	2678	Welsh_C	EFE	18304	
he-J	2678	Welsh_N	ɛv	18504	
he-K	2679	ALBANIAN	AI	466	
he-K	2679	Albanian_C	AJI	655	
he-K	2679	Albanian_G	AI	850	
he-K	2679	Albanian_K	AJ	1042	
he-K	2679	Albanian_Standard	ai	30631	
he-K	2679	Albanian_T	ai	1240	
he-K	2679	Albanian_Top	AY	1440	
he-K	2679	Ancient_Greek	ὅδε	18763	EXCLUDE
he-K	2679	Ancient_Greek	a͜ʊtós	18762	
he-K	2679	Assamese	xi	19115	
he-K	2679	Assamese	teõ	19116	
he-K	2679	Bengali	ʃe	2222	
he-K	2679	Bihari	sē	19386	
he-K	2679	Breton_List	HEN	2617	
he-K	2679	Bulgarian	tɔj	3212	
he-K	2679	BULGARIAN_P	TOJ	3409	
he-K	2679	Greek_D	AUTOS	6758	
he-K	2679	Greek_K	OUTOS	6956	
he-K	2679	Greek_Md	TOU	24700	
he-K	2679	Greek_Md	AUTOS	7152	
he-K	2679	Greek_Ml	AUTOS	7348	
he-K	2679	Greek_Mod	afˈto̞s	7548	
he-K	2679	Greek_Mod	TOS	24699	
he-K	2679	Gujarati	E, TE	7747	
he-K	2679	Irish_A	SE	8518	
he-K	2679	Irish_B	ʃeː	25481	
he-K	2679	Irish_B	SEISEAN	25480	
he-K	2679	Kashmiri	SUH	9110	
he-K	2679	Macedonian	tɔj	25478	
he-K	2679	Marathi	to	11255	
he-K	2679	Nepali	TYO, SO	11455	
he-K	2679	Oriya	ta	22130	
he-K	2679	Sardinian_C	ISSU	14004	
he-K	2679	Sardinian_L	IPSE	14204	
he-K	2679	Sardinian_N	ISSE	14403	
he-K	2679	Tocharian_A	säm	23150	
he-K	2679	Tocharian_B	su	23333	
he-K	2679	Vedic_Sanskrit	sá	22416	
he-K	2679	Vlach	NESU	17546	
he-L	2682	Ancient_Greek	ἐκεῖνος	18761	EXCLUDE
head-A	53	Avestan	sarō	27743	
head-A	53	Baluchi	SAGHAR	2028	
head-A	53	Digor_Ossetic	sɐr	27358	
head-A	53	Gypsy_Gk	SORO	7935	
head-A	53	Hindi	SIR	8124	
head-A	53	Iron_Ossetic	šɐr	27357	
head-A	53	Kati	ṣ̌e	30320	
head-A	53	Kurdish	sar	24603	
head-A	53	Lahnda	SIR	9691	
head-A	53	Marwari	sɪr	20897	
head-A	53	Nepali	SIR	24759	
head-A	53	Ossetic	sær	11652	
head-A	53	Panjabi_ST	SIR	11839	
head-A	53	Pashto	SAR	68	
head-A	53	Persian	sær	12226	
head-A	53	Sogdian	sr	29285	
head-A	53	Tadzik	sær	16774	
head-A	53	Urdu	səɾ	24366	
head-A	53	Vedic_Sanskrit	śíras	22417	
head-A	53	Wakhi	SER	17728	
head-A	53	Waziri	SAR	18110	
head-A	53	Zazaki	sere	29577	
head-B	236	Afrikaans	HOOF	268	
head-B	236	Brazilian	kaˈbesɐ	2422	
head-B	236	Catalan	kap	3996	
head-B	236	Danish	ho:əð	4781	
head-B	236	Dolomite_Ladino	cef	31793	
head-B	236	Dutch_List	hoft	4981	
head-B	236	English	hɛd	5180	
head-B	236	Faroese	høːvʊr	26952	
head-B	236	Faroese	hœdː	5379	
head-B	236	Flemish	HOOFD	5575	
head-B	236	Frisian	kɔp	27668	
head-B	236	Frisian	HAED	6366	
head-B	236	Friulian	cjâf	26233	
head-B	236	Gothic	haubiþ	19991	
head-B	236	Icelandic_ST	HOFUO	8322	
head-B	236	Latin	caput	20419	
head-B	236	Luxembourgish	Kapp	24150	
head-B	236	Norwegian	HODE	13216	
head-B	236	Old_English	hēafod	21401	
head-B	236	Old_High_German	houbit	27959	
head-B	236	Old_Norse	ho̜fuð	21657	
head-B	236	Portuguese_ST	kɐˈβesɐ	12817	
head-B	236	Proto-Indo-European	*kapu-ko-, *kaput-o	23695	
head-B	236	Provencal	kap	26602	
head-B	236	Romansh	tgau	26440	
head-B	236	Rumanian_List	kap	13414	
head-B	236	Spanish	ka'βeθa	15976	
head-B	236	Sranan	HEDE	16968	
head-B	236	Swedish	'hʉ:vɵd	16175	
head-B	236	Swedish_Up	HUVUD	16375	
head-B	236	Swedish_Vl	HUVA	16574	
head-B	236	Vlach	KAPU	17547	
head-C	413	ALBANIAN	krye	467	
head-C	413	Albanian_C	krye	656	
head-C	413	Albanian_G	krye	851	
head-C	413	Albanian_K	krye	1043	
head-C	413	Albanian_T	krye	1241	
head-D	3171	Dolomite_Ladino	testa	31794	
head-D	3171	French	tɛt	5774	
head-D	3171	French_Creole_C	TET	5974	
head-D	3171	French_Creole_D	TET	6171	
head-D	3171	Friulian	teste	31650	LOAN
head-D	3171	Italian	'tɛsta	8911	
head-D	3171	Ladin	TESTA	9492	
head-D	3171	Provencal	TESTO	13017	
head-D	3171	Romansh	testa	26601	
head-D	3171	Sardinian_L	TESTA	14205	
head-D	3171	Walloon	TIESSE	17913	
head-E	1015	Breton_List	PENN	2618	
head-E	1015	Breton_Se	PENN	2818	
head-E	1015	Breton_ST	pɛ̃n	3016	
head-E	1015	Cornish	pedn	19689	
head-E	1015	Gaulish	penno-	30233	
head-E	1015	Irish_A	CEANN	8519	
head-E	1015	Irish_B	caːn̪ˠ, can̪ˠ	8715	
head-E	1015	Manx	kionne	31987	
head-E	1015	Old_Irish	cenn	28205	
head-E	1015	Scots_Gaelic	ceann	23926	
head-E	1015	Welsh_C	PEN	18305	
head-E	1015	Welsh_N	PEN	18505	
head-F	1142	Armenian_List	GALOKH	1639	
head-F	1142	Armenian_Mod	gəˈluχ	1830	
head-F	1142	Bulgarian	ɡlɐˈva	3213	
head-F	1142	BULGARIAN_P	GLAVA	3410	
head-F	1142	Byelorussian	GALAVA	3605	
head-F	1142	BYELORUSSIAN_P	HALAVA	3801	
head-F	1142	Classical_Armenian	glowx	28516	
head-F	1142	Czech	ɦlava	4191	
head-F	1142	Czech_E	HLAVA	4391	
head-F	1142	CZECH_P	HLAVA	4586	
head-F	1142	Latvian	gal ̂va	20658	
head-F	1142	Latvian	GALVA	9890	
head-F	1142	Lithuanian_O	GALVA	10088	
head-F	1142	Lithuanian_ST	GALVA	10288	
head-F	1142	Lower_Sorbian	GLOWA	10485	
head-F	1142	Macedonian	GLAVA	10871	
head-F	1142	MACEDONIAN_P	GLAVA	11061	
head-F	1142	Old_Church_Slavonic	glava	21158	
head-F	1142	Old_Prussian	gallū	21916	
head-F	1142	Polish	ˈɡwɔva	12425	
head-F	1142	POLISH_P	GLOWA	12622	
head-F	1142	Russian	golo'va	13614	
head-F	1142	RUSSIAN_P	GOLOVA	13811	
head-F	1142	Serbian	glava	22680	
head-F	1142	Serbocroatian	GLAVA	14602	
head-F	1142	SERBOCROATIAN_P	GLAVA	14799	
head-F	1142	Slovak	HLAVA	15193	
head-F	1142	SLOVAK_P	HLAVA	15390	
head-F	1142	Slovenian	GLAVA	15585	
head-F	1142	SLOVENIAN_P	GLAVA	15781	
head-F	1142	Ukrainian	GOLOVA	17163	
head-F	1142	UKRAINIAN_P	HOLOVA	17360	
head-F	1142	Upper_Sorbian	HLOWA	10677	
head-G	1494	Ancient_Greek	kepʰalɛː	18765	
head-G	1494	Greek_D	KEFALI	6759	
head-G	1494	Greek_K	KEFALE	6957	
head-G	1494	Greek_Md	KEFALI	7153	
head-G	1494	Greek_Ml	KEFALI	7349	
head-G	1494	Greek_Mod	ce̞ˈfali	7549	
head-H	1948	Marathi	'ɖokə	11256	
head-I	2069	Sardinian_C	KONKA	14005	
head-I	2069	Sardinian_N	KONKA	14404	
head-J	2291	Khaskura	TAUKO	9302	
head-J	2291	Nepali	TAUKO	24760	
head-K	2292	Bengali	mat̪ʰa	2223	
head-K	2292	Bihari	math	19387	
head-K	2292	Gujarati	MATHU	7748	
head-K	2292	Marwari	māthō	20896	
head-K	2292	Nepali	MATH	24758	
head-K	2292	Sindhi	mətho	22922	
head-L	2293	Khaskura	MUNTO	24757	
head-L	2293	Nepali	maṇṭo	11456	
head-L	2293	Oriya	muṇḍɔ	22131	
head-L	2293	Sindhi	munḍhi	22923	
head-M	3582	Sariqoli	kol	30079	LOAN
head-M	3582	Shughni	kāl, kīl	29816	LOAN
head-M	3582	Tadzik	KALLA	27063	
head-N	3826	Albanian_Standard	kokë	30632	LOAN
head-N	3826	Albanian_T	kɔkə	26160	LOAN
head-N	3826	Albanian_Top	kokë	1441	LOAN
head-O	3857	German	kɔp͜f	6559	LOAN
head-O	3857	German_Munich	Kopf	30449	LOAN
head-O	3857	Pennsylvania_Dutch	KUP	12033	LOAN
head-O	3857	Schwyzerdutsch	chopf	29075	LOAN
hear-A	54	Pashto	ARVEDEL	69	
hear-A	54	Waziri	WORWEDEL, ARWEDEL	18111	
hear-B	237	Afrikaans	HOOR	269	
hear-B	237	Ancient_Greek	akoː́ɔː	18766	
hear-B	237	Danish	'ho:ʌ	4782	
hear-B	237	Dutch_List	'horə(n)	4982	
hear-B	237	English	hɪə	5181	
hear-B	237	Faroese	HOYRA	5380	
hear-B	237	Flemish	HOOREN	5576	
hear-B	237	Frisian	'jɛrə	6367	
hear-B	237	German	'hørən	6560	
hear-B	237	German_Munich	hören	30450	
hear-B	237	Greek_D	AKOUO	6760	
hear-B	237	Greek_K	AKOUO	6958	
hear-B	237	Greek_Md	AKOUO	7154	
hear-B	237	Greek_Ml	AKOUGO	7350	
hear-B	237	Greek_Mod	aˈkuˌo̞	7550	
hear-B	237	Icelandic_ST	HEYRA	8323	
hear-B	237	Luxembourgish	héieren	24181	
hear-B	237	Norwegian	HORE	13217	
hear-B	237	Old_English	hīerþ	21402	
hear-B	237	Old_High_German	hōrit	27960	
hear-B	237	Old_Norse	heyra	21658	
hear-B	237	Pennsylvania_Dutch	HAIIR	12034	
hear-B	237	Schwyzerdutsch	ghöre	29076	
hear-B	237	Sranan	JERI	16969	
hear-B	237	Swedish	'hœ:ra	16176	
hear-B	237	Swedish_Up	HORA	16376	
hear-B	237	Swedish_Vl	HOR	16575	
hear-C	414	ALBANIAN	dëgjoj	468	
hear-C	414	Albanian_G	ndëgoj	852	
